trial_id,number,study_id,state,datetime_start,datetime_complete,trial_value_id,objective,value,value_type,Kd_excite,Kd_inhib,Ki_excite,Ki_inhib,Kp_excite,Kp_inhib
84,83,1,COMPLETE,2025-02-18 16:50:56.800047,2025-02-18 16:51:13.879746,84,0,7.189809491978609,FINITE,1.0,81.66924362316401,1.0,7.349326542938645,1.0,1.1233618454126328
85,84,1,COMPLETE,2025-02-18 16:51:13.907734,2025-02-18 16:51:30.981390,85,0,7.723268716577568,FINITE,1.0,99.03036237197045,1.0,4.36411691873891,1.0,1.6864995845079582
86,85,1,COMPLETE,2025-02-18 16:51:31.007345,2025-02-18 16:51:48.098104,86,0,6.250725025058466,FINITE,1.0,116.70725403225207,1.0,8.64973641455084,1.0,1.4843174772828052
87,86,1,COMPLETE,2025-02-18 16:51:48.125098,2025-02-18 16:52:05.201235,87,0,6.944963235294137,FINITE,1.0,67.79407790086171,1.0,10.777127878996184,1.0,1.2948108150360955
88,87,1,COMPLETE,2025-02-18 16:52:05.229235,2025-02-18 16:52:22.304681,88,0,7.670337566844931,FINITE,1.0,106.3266377620688,1.0,10.113313604078611,1.0,1.0421265566082327
89,88,1,COMPLETE,2025-02-18 16:52:22.330676,2025-02-18 16:52:39.409942,89,0,3.659034090909095,FINITE,1.0,137.89915968826082,1.0,14.729895065701731,1.0,2.226539979177983
90,89,1,COMPLETE,2025-02-18 16:52:39.435946,2025-02-18 16:52:56.510504,90,0,6.75239050484786,FINITE,1.0,136.24488807580303,1.0,15.66144752571113,1.0,2.5373741523596727
91,90,1,COMPLETE,2025-02-18 16:52:56.538500,2025-02-18 16:53:13.615213,91,0,9.647466577540115,FINITE,1.0,129.4865921505873,1.0,4.034898934308052,1.0,1.5331690719219366
92,91,1,COMPLETE,2025-02-18 16:53:13.641211,2025-02-18 16:53:30.723493,92,0,11.10902406417112,FINITE,1.0,153.52217796134832,1.0,14.736398436097112,1.0,2.1503539135503043
93,92,1,COMPLETE,2025-02-18 16:53:30.749492,2025-02-18 16:53:47.822624,93,0,9.399044437019711,FINITE,1.0,159.92993164738434,1.0,5.2531888840100445,1.0,1.7909741399378196
94,93,1,COMPLETE,2025-02-18 16:53:47.847624,2025-02-18 16:54:04.931109,94,0,30.014525401069566,FINITE,1.0,169.9483861554452,1.0,11.260625220854143,1.0,1.207423981964352
95,94,1,COMPLETE,2025-02-18 16:54:04.959109,2025-02-18 16:54:22.033516,95,0,11.024872994652416,FINITE,1.0,138.94394935754275,1.0,9.197407067662981,1.0,1.9261356162799328
96,95,1,COMPLETE,2025-02-18 16:54:22.059521,2025-02-18 16:54:39.141963,96,0,4.294976604278102,FINITE,1.0,126.0954336829086,1.0,13.80756859245363,1.0,1.6385105566690907
97,96,1,COMPLETE,2025-02-18 16:54:39.165962,2025-02-18 16:54:56.242053,97,0,3.8263448045439485,FINITE,1.0,121.49883660900844,1.0,12.594770786812774,1.0,7.86327087529504
98,97,1,COMPLETE,2025-02-18 16:54:56.270058,2025-02-18 16:55:13.348696,98,0,7.660026737967912,FINITE,1.0,128.10585903463118,1.0,7.376241304623348,1.0,7.832635948634546
99,98,1,COMPLETE,2025-02-18 16:55:13.375701,2025-02-18 16:55:30.460974,99,0,5.782189171123,FINITE,1.0,133.33029391791996,1.0,18.525984306065116,1.0,10.29663858926578
100,99,1,COMPLETE,2025-02-18 16:55:30.489435,2025-02-18 16:55:47.566992,100,0,6.098946840521574,FINITE,1.0,112.5344291284348,1.0,15.955319210591332,1.0,12.947349639751216
